Местное время,meteostation,T,Po,Ff,W1,Тип выезда
2020-11-23,Усть-Черная ,-6.3,746.3625,2.875,Снег или дождь со снегом.,0
2020-11-23,Чайковский,-5.5375,760.9875,3.375,Снег или дождь со снегом.,0
2020-11-23,Чердынь,-8.0125,747.2875,3.875,Снег или дождь со снегом.,0
2020-11-23,Чермоз,-6.425,757.6375,3.75,Снег или дождь со снегом.,0
2020-11-23,Чернушка,-7.737500000000001,757.8875,2.75,0,Пожар 
2020-11-24,Березники,-5.9625,748.35,3.25,Снег или дождь со снегом.,0
2020-11-24,Бисер,-7.55,723.9,3.25,0,Пожар 
2020-11-24,Верещагино,-6.2375,741.8,4.0,Снег или дождь со снегом.,0
2020-11-24,Гайны,-6.525,743.9375,2.875,Ливень (ливни).,0
2020-11-24,Губаха,-5.9,739.3875,1.875,Снег или дождь со снегом.,0
2020-11-24,Добрянка,-5.075,750.9,3.125,Ливень (ливни).,0
2020-11-24,Коса,-6.5125,745.675,3.875,Снег или дождь со снегом.,0
2020-11-24,Кочево,-6.1375,745.975,3.0,Ливень (ливни).,0
2020-11-24,Кудымкар,-6.2125,746.275,2.375,Снег или дождь со снегом.,0
2020-11-24,Кунгур,-3.95,752.725,2.875,Ливень (ливни).,Пожар 
2020-11-24,Кын,-5.6875,744.6625,2.25,0,0
2020-11-24,Лысьва,-4.9,745.75,2.875,Снег или дождь со снегом.,0
2020-11-24,Ножовка,-4.8875,753.375,2.375,Снег или дождь со снегом.,0
2020-11-24,Октябрьский,-5.1375,736.4125,2.875,0,0
2020-11-24,Оса,-4.6125,756.925,3.875,Снег или дождь со снегом.,0
2020-11-24,Оханск,-5.0125,749.9125,4.0,Снег или дождь со снегом.,0
2020-11-24,Пермь,-4.95,749.5875,3.375,Снег или дождь со снегом.,Пожар 
2020-11-24,Усть-Черная ,-6.0125,743.875,1.75,Снег или дождь со снегом.,0
2020-11-24,Чайковский,-4.5,756.0125,2.875,Снег или дождь со снегом.,0
2020-11-24,Чердынь,-6.6875,744.6375,3.75,Снег или дождь со снегом.,0
2020-11-24,Чермоз,-4.9125000000000005,753.7375,3.25,Снег или дождь со снегом.,0
2020-11-24,Чернушка,-4.95,753.15,4.0,Снег или дождь со снегом.,Пожар 
2020-11-25,Березники,-3.9125,749.3375,2.25,Снег или дождь со снегом.,Пожар 
2020-11-25,Бисер,-5.6875,724.5125,2.375,Снег или дождь со снегом.,0
2020-11-25,Верещагино,-4.25,742.625,3.25,Снег или дождь со снегом.,0
2020-11-25,Гайны,-4.125,745.4125,2.625,Ливень (ливни).,0
2020-11-25,Губаха,-4.6125,740.1875,1.375,Снег или дождь со снегом.,0
2020-11-25,Добрянка,-3.4375,751.675,2.625,Ливень (ливни).,0
2020-11-25,Коса,-3.9625,746.975,3.375,Снег или дождь со снегом.,0
2020-11-25,Кочево,-3.5875,747.2125,2.125,Снег или дождь со снегом.,0
2020-11-25,Кудымкар,-3.7125,747.325,2.25,Снег или дождь со снегом.,Пожар 
2020-11-25,Кунгур,-3.0125,752.9875000000001,2.25,Ливень (ливни).,0
2020-11-25,Кын,-3.6,744.9499999999999,2.125,0,0
2020-11-25,Лысьва,-3.275,746.275,2.875,Снег или дождь со снегом.,0
2020-11-25,Ножовка,-3.5125,753.5857142857143,2.125,Снег или дождь со снегом.,0
2020-11-25,Октябрьский,-4.05,736.225,2.125,Снег или дождь со снегом.,0
2020-11-25,Оса,-3.0375,757.1625,3.25,Снег или дождь со снегом.,0
2020-11-25,Оханск,-3.6375,750.5125,2.625,Снег или дождь со снегом.,0
2020-11-25,Пермь,-3.4375,750.15,3.125,Снег или дождь со снегом.,Пожар 
2020-11-25,Усть-Черная ,-4.075,745.525,1.375,Снег или дождь со снегом.,0
2020-11-25,Чайковский,-3.2875,756.075,2.375,Снег или дождь со снегом.,0
2020-11-25,Чердынь,-4.375,745.9,2.875,Снег или дождь со снегом.,Пожар 
2020-11-25,Чермоз,-3.2,754.5625,2.5,Снег или дождь со снегом.,Пожар 
2020-11-25,Чернушка,-3.3875,752.925,3.125,Снег или дождь со снегом.,Пожар 
2020-11-26,Березники,-5.625,750.0875,0.625,Снег или дождь со снегом.,Пожар 
2020-11-26,Бисер,-9.9,725.2125,2.25,Снег или дождь со снегом.,0
2020-11-26,Верещагино,-5.6875,744.0375,1.625,Снег или дождь со снегом.,0
2020-11-26,Гайны,-5.8500000000000005,748.5625,1.75,Снег или дождь со снегом.,0
2020-11-26,Губаха,-6.1125,740.1625,1.375,Снег или дождь со снегом.,0
2020-11-26,Добрянка,-4.8375,751.825,1.625,Снег или дождь со снегом.,0
2020-11-26,Коса,-6.075,749.0625,1.75,Ливень (ливни).,0
2020-11-26,Кочево,-5.5375,749.2875,1.25,Ливень (ливни).,0
2020-11-26,Кудымкар,-6.075,749.45,1.0,Снег или дождь со снегом.,0
2020-11-26,Кунгур,-6.2625,753.3875,1.25,Снег или дождь со снегом.,0
2020-11-26,Кын,-7.1,744.1125,2.125,Снег или дождь со снегом.,0
2020-11-26,Лысьва,-6.5625,746.9625,1.5,Снег или дождь со снегом.,Пожар 
2020-11-26,Ножовка,-6.2125,754.5375,1.0,Снег или дождь со снегом.,0
2020-11-26,Октябрьский,-6.95,734.6375,1.5,Снег или дождь со снегом.,0
2020-11-26,Оса,-5.125,756.95,1.375,Снег или дождь со снегом.,0
2020-11-26,Оханск,-4.775,751.4625,1.0,Снег или дождь со снегом.,0
2020-11-26,Пермь,-5.7625,751.1125,2.0,Снег или дождь со снегом.,Пожар 
2020-11-26,Усть-Черная ,-4.975,748.975,0.75,Снег или дождь со снегом.,0
2020-11-26,Чайковский,-4.875,756.425,1.625,Снег или дождь со снегом.,0
2020-11-26,Чердынь,-6.7375,748.5,1.625,Снег или дождь со снегом.,0
2020-11-26,Чермоз,-5.4875,756.0875,1.75,Снег или дождь со снегом.,0
2020-11-26,Чернушка,-6.4625,753.0375,1.625,Снег или дождь со снегом.,Пожар 
2020-11-27,Березники,-10.7375,754.4625,0.0,Снег или дождь со снегом.,Пожар 
2020-11-27,Бисер,-14.2,727.65,2.25,Снег или дождь со снегом.,Пожар 
2020-11-27,Верещагино,-9.2625,747.3375,2.25,Снег или дождь со снегом.,0
2020-11-27,Гайны,-10.15,752.1375,2.0,Снег или дождь со снегом.,0
2020-11-27,Губаха,-11.125,744.2875,1.25,Снег или дождь со снегом.,0
2020-11-27,Добрянка,-12.9625,756.3,0.625,0,0
2020-11-27,Коса,-10.55,753.3375,1.5,Снег или дождь со снегом.,0
2020-11-27,Кочево,-11.025,753.4625,0.875,Снег или дождь со снегом.,0
2020-11-27,Кудымкар,-10.7625,753.0,1.0,Снег или дождь со снегом.,0
2020-11-27,Кунгур,-12.175,756.4625,0.625,Снег или дождь со снегом.,Пожар 
2020-11-27,Кын,-14.125,748.3375,0.375,Снег или дождь со снегом.,0
2020-11-27,Лысьва,-11.7,749.9,1.0,Снег или дождь со снегом.,0
2020-11-27,Ножовка,-8.8875,757.625,0.875,Снег или дождь со снегом.,0
2020-11-27,Октябрьский,-10.0125,738.3125,1.125,Снег или дождь со снегом.,0
2020-11-27,Оса,-10.65,761.1875,0.625,Снег или дождь со снегом.,0
2020-11-27,Оханск,-9.3875,754.725,1.375,Снег или дождь со снегом.,0
2020-11-27,Пермь,-12.55,754.4125,0.75,Снег или дождь со снегом.,Пожар 
2020-11-27,Усть-Черная ,-10.0375,752.8875,0.75,Снег или дождь со снегом.,0
2020-11-27,Чайковский,-6.7125,760.375,0.625,Снег или дождь со снегом.,0
2020-11-27,Чердынь,-10.1625,751.925,1.25,Ливень (ливни).,0
2020-11-27,Чермоз,-12.4,759.6375,1.125,Снег или дождь со снегом.,0
2020-11-27,Чернушка,-10.0,755.8,1.25,Снег или дождь со снегом.,0
2020-11-28,Березники,-14.5875,762.425,0.0,Снег или дождь со снегом.,Пожар 
2020-11-28,Бисер,-15.9125,734.6125,1.625,Снег или дождь со снегом.,Пожар 
2020-11-28,Верещагино,-13.525,755.175,2.125,Снег или дождь со снегом.,0
2020-11-28,Гайны,-16.2375,760.275,1.0,Снег или дождь со снегом.,0
2020-11-28,Губаха,-15.0625,751.95,0.5,Снег или дождь со снегом.,0
2020-11-28,Добрянка,-15.9125,764.25,0.375,0,0
2020-11-28,Коса,-15.8625,761.4625,1.0,Облака покрывали более половины неба в течение всего соответствующего периода.,0
2020-11-28,Кочево,-15.7625,761.6125,0.25,0,0
2020-11-28,Кудымкар,-14.2,761.075,0.75,Снег или дождь со снегом.,Пожар 
2020-11-28,Кунгур,-16.0375,764.425,0.25,0,0
2020-11-28,Кын,-17.8875,755.975,0.5,Снег или дождь со снегом.,0
2020-11-28,Лысьва,-14.0375,757.65,0.375,Снег или дождь со снегом.,Пожар 
2020-11-28,Ножовка,-13.9,765.6875,0.875,0,0
2020-11-28,Октябрьский,-12.0375,745.925,1.25,Снег или дождь со снегом.,0
2020-11-28,Оса,-17.1875,769.35,0.25,0,0
2020-11-28,Оханск,-14.475,762.6875,0.625,0,0
2020-11-28,Пермь,-14.575,762.3,0.75,0,Пожар 
2020-11-28,Усть-Черная ,-17.1125,761.2625,0.375,0,0
2020-11-28,Чайковский,-10.575,768.4250000000001,0.625,Снег или дождь со снегом.,0
2020-11-28,Чердынь,-15.75,759.85,1.25,0,Пожар 
2020-11-28,Чермоз,-15.775,767.7,0.75,0,0
2020-11-28,Чернушка,-12.95,763.8,1.25,0,Пожар 
2020-11-29,Березники,-18.25,769.6125,0.0,0,Пожар 
2020-11-29,Бисер,-17.725,741.2125,0.5,0,0
2020-11-29,Верещагино,-13.45,762.725,1.125,Снег или дождь со снегом.,0
2020-11-29,Гайны,-17.7875,767.125,1.125,0,0
2020-11-29,Губаха,-20.0,759.1375,0.0,0,Пожар 
2020-11-29,Добрянка,-16.5375,771.7625,0.625,0,0
2020-11-29,Коса,-18.0,768.4375,0.875,0,0
2020-11-29,Кочево,-19.1125,768.8125,0.5,0,0
2020-11-29,Кудымкар,-17.525,768.4625,0.5,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Пожар 
2020-11-29,Кунгур,-12.8375,772.1,0.5,Снег или дождь со снегом.,0
2020-11-29,Кын,-20.8625,763.4,0.75,Снег или дождь со снегом.,0
2020-11-29,Лысьва,-17.575,765.1125,0.0,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Пожар 
2020-11-29,Ножовка,-7.4,773.2,1.375,0,0
2020-11-29,Октябрьский,-10.425,753.8249999999999,1.5,Снег или дождь со снегом.,0
2020-11-29,Оса,-9.6375,776.9625,1.125,0,Пожар 
2020-11-29,Оханск,-12.8375,770.4375,0.25,Снег или дождь со снегом.,0
2020-11-29,Пермь,-13.175,769.9125,0.625,Снег или дождь со снегом.,Пожар 
2020-11-29,Усть-Черная ,-19.6375,767.9875,0.625,0,0
2020-11-29,Чайковский,-6.012499999999999,775.8625,1.0,0,0
2020-11-29,Чердынь,-19.4,766.825,0.75,0,Пожар 
2020-11-29,Чермоз,-17.7,775.1875,0.375,Снег или дождь со снегом.,0
2020-11-29,Чернушка,-6.8125,771.525,1.125,0,0
2020-11-30,Березники,-15.95,771.5,0.0,Снег или дождь со снегом.,Пожар 
2020-11-30,Бисер,-16.025,743.5375,1.25,0,0
2020-11-30,Верещагино,-9.4625,764.65,1.375,Снег или дождь со снегом.,0
2020-11-30,Гайны,-12.85,767.7125,0.875,Снег или дождь со снегом.,0
2020-11-30,Губаха,-19.075,761.4125,0.0,Снег или дождь со снегом.,0
2020-11-30,Добрянка,-12.3625,773.8375,1.0,Снег или дождь со снегом.,0
2020-11-30,Коса,-13.575,769.3625,1.25,Облака покрывали более половины неба в течение всего соответствующего периода.,0
2020-11-30,Кочево,-11.1,769.6625,1.0,Снег или дождь со снегом.,0
2020-11-30,Кудымкар,-10.225,769.6875,1.125,Снег или дождь со снегом.,Пожар 
2020-11-30,Кунгур,-14.599999999999998,774.6428571428571,0.5714285714285714,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Пожар 
2020-11-30,Кын,-18.725,765.9375,0.375,Снег или дождь со снегом.,0
2020-11-30,Лысьва,-16.0125,767.5625,0.125,Снег или дождь со снегом.,0
2020-11-30,Ножовка,-5.825,775.5875,1.375,0,0
2020-11-30,Октябрьский,-11.25,756.5124999999999,1.5,0,0
2020-11-30,Оса,-7.225,779.3375,1.0,0,Пожар 
2020-11-30,Оханск,-8.75,772.6,0.25,0,0
2020-11-30,Пермь,-10.6125,772.0875,1.125,Снег или дождь со снегом.,Пожар 
2020-11-30,Усть-Черная ,-10.4625,767.925,1.25,0,0
2020-11-30,Чайковский,-3.925,778.3,1.25,0,0
2020-11-30,Чердынь,-17.6125,767.975,1.625,Снег или дождь со снегом.,0
2020-11-30,Чермоз,-11.757142857142856,776.9285714285714,0.8571428571428571,Снег или дождь со снегом.,0
2020-11-30,Чернушка,-6.45,774.15,1.0,0,Пожар 
2020-12-01,Березники,-6.4625,768.75,0.75,Облака покрывали более половины неба в течение всего соответствующего периода.,0
2020-12-01,Бисер,-10.2125,742.2125,1.5,Снег или дождь со снегом.,0
2020-12-01,Верещагино,-5.1375,762.875,2.375,Снег или дождь со снегом.,0
2020-12-01,Гайны,-6.6,764.0125,3.375,0,0
2020-12-01,Губаха,-9.1625,759.3625,0.75,Снег или дождь со снегом.,0
2020-12-01,Добрянка,-6.1125,771.6125,2.125,Облака покрывали более половины неба в течение всего соответствующего периода.,0
2020-12-01,Коса,-6.6625,766.0375,3.125,0,0
2020-12-01,Кочево,-6.6,766.7,2.125,0,0
2020-12-01,Кудымкар,-5.9625,767.1875,2.0,Снег или дождь со снегом.,0
